===========  Loading files ===========
Loading richards.js
===========  Data flow analysis ===========
richards.js:268:7 (node transfers: 2321, worklist size: 12)
richards.js:269:12 (node transfers: 2330, worklist size: 13)
richards.js:271:12 (node transfers: 2331, worklist size: 12)
richards.js:273:1 (node transfers: 2333, worklist size: 11)
richards.js:273:1 (node transfers: 2334, worklist size: 10)
richards.js:441:5 (node transfers: 2335, worklist size: 9)
richards.js:442:12 (node transfers: 2348, worklist size: 9)
richards.js:436:31 (node transfers: 2349, worklist size: 8)
richards.js:280:35 (node transfers: 2350, worklist size: 8)
richards.js:281:3 (node transfers: 2351, worklist size: 8)
richards.js:282:3 (node transfers: 2361, worklist size: 8)
richards.js:283:10 (node transfers: 2362, worklist size: 8)
richards.js:284:1 (node transfers: 2366, worklist size: 8)
richards.js:444:1 (node transfers: 2367, worklist size: 7)
richards.js:444:1 (node transfers: 2368, worklist size: 6)
richards.js:461:28 (node transfers: 2369, worklist size: 5)
richards.js:462:7 (node transfers: 2371, worklist size: 5)
richards.js:463:9 (node transfers: 2375, worklist size: 6)
richards.js:463:33 (node transfers: 2380, worklist size: 7)
richards.js:463:33 (node transfers: 2384, worklist size: 7)
richards.js:464:13 (node transfers: 2385, worklist size: 7)
richards.js:468:5 (node transfers: 2396, worklist size: 7)
richards.js:469:12 (node transfers: 2403, worklist size: 7)
richards.js:466:12 (node transfers: 2404, worklist size: 6)
richards.js:471:1 (node transfers: 2405, worklist size: 6)
richards.js:471:1 (node transfers: 2406, worklist size: 5)
richards.js:398:1 (node transfers: 2407, worklist size: 4)
richards.js:398:1 (node transfers: 2408, worklist size: 4)
richards.js:255:7 (node transfers: 2409, worklist size: 3)
richards.js:250:10 (node transfers: 2410, worklist size: 3)
richards.js:251:9 (node transfers: 2415, worklist size: 3)
richards.js:251:9 (node transfers: 2419, worklist size: 3)
richards.js:251:5 (node transfers: 2420, worklist size: 3)
richards.js:252:7 (node transfers: 2421, worklist size: 4)
richards.js:254:7 (node transfers: 2427, worklist size: 3)
richards.js:255:25 (node transfers: 2438, worklist size: 3)
richards.js:384:34 (node transfers: 2439, worklist size: 3)
richards.js:386:7 (node transfers: 2441, worklist size: 3)
richards.js:387:14 (node transfers: 2446, worklist size: 4)
richards.js:392:7 (node transfers: 2459, worklist size: 6)
richards.js:395:14 (node transfers: 2462, worklist size: 6)
richards.js:390:7 (node transfers: 2464, worklist size: 5)
richards.js:397:10 (node transfers: 2467, worklist size: 4)
richards.js:397:10 (node transfers: 2472, worklist size: 4)
richards.js:525:29 (node transfers: 2473, worklist size: 7)
richards.js:526:7 (node transfers: 2476, worklist size: 7)
richards.js:527:9 (node transfers: 2480, worklist size: 8)
richards.js:528:7 (node transfers: 2486, worklist size: 10)
richards.js:528:17 (node transfers: 2492, worklist size: 10)
richards.js:587:26 (node transfers: 2493, worklist size: 11)
richards.js:588:3 (node transfers: 2496, worklist size: 11)
richards.js:589:29 (node transfers: 2503, worklist size: 12)
richards.js:590:20 (node transfers: 2504, worklist size: 12)
richards.js:591:18 (node transfers: 2506, worklist size: 12)
richards.js:592:12 (node transfers: 2513, worklist size: 14)
richards.js:593:3 (node transfers: 2515, worklist size: 13)
richards.js:595:1 (node transfers: 2520, worklist size: 12)
richards.js:595:1 (node transfers: 2521, worklist size: 11)
richards.js:528:7 (node transfers: 2522, worklist size: 10)
richards.js:530:7 (node transfers: 2523, worklist size: 9)
richards.js:530:17 (node transfers: 2529, worklist size: 9)
richards.js:530:7 (node transfers: 2530, worklist size: 9)
richards.js:533:7 (node transfers: 2531, worklist size: 8)
richards.js:534:17 (node transfers: 2536, worklist size: 9)
richards.js:537:11 (node transfers: 2545, worklist size: 10)
richards.js:538:13 (node transfers: 2550, worklist size: 10)
richards.js:542:16 (node transfers: 2581, worklist size: 10)
richards.js:301:29 (node transfers: 2582, worklist size: 11)
richards.js:302:11 (node transfers: 2584, worklist size: 11)
richards.js:303:25 (node transfers: 2596, worklist size: 13)
richards.js:304:3 (node transfers: 2597, worklist size: 12)
richards.js:307:10 (node transfers: 2618, worklist size: 12)
richards.js:405:47 (node transfers: 2619, worklist size: 12)
richards.js:406:7 (node transfers: 2620, worklist size: 12)
richards.js:407:5 (node transfers: 2625, worklist size: 13)
richards.js:408:5 (node transfers: 2630, worklist size: 13)
richards.js:409:9 (node transfers: 2631, worklist size: 13)
richards.js:409:47 (node transfers: 2638, worklist size: 13)
richards.js:411:5 (node transfers: 2639, worklist size: 12)
richards.js:411:18 (node transfers: 2645, worklist size: 12)
richards.js:414:1 (node transfers: 2646, worklist size: 12)
richards.js:308:1 (node transfers: 2647, worklist size: 11)
richards.js:550:10 (node transfers: 2648, worklist size: 12)
richards.js:550:10 (node transfers: 2652, worklist size: 12)
richards.js:545:11 (node transfers: 2653, worklist size: 11)
richards.js:547:14 (node transfers: 2667, worklist size: 11)
richards.js:551:1 (node transfers: 2668, worklist size: 10)
richards.js:551:1 (node transfers: 2669, worklist size: 9)
richards.js:490:28 (node transfers: 2670, worklist size: 8)
richards.js:491:7 (node transfers: 2672, worklist size: 8)
richards.js:492:12 (node transfers: 2676, worklist size: 9)
richards.js:494:9 (node transfers: 2680, worklist size: 9)
richards.js:495:7 (node transfers: 2685, worklist size: 10)
richards.js:497:7 (node transfers: 2688, worklist size: 10)
richards.js:492:12 (node transfers: 2691, worklist size: 9)
richards.js:499:5 (node transfers: 2692, worklist size: 9)
richards.js:501:21 (node transfers: 2703, worklist size: 9)
richards.js:502:7 (node transfers: 2707, worklist size: 10)
richards.js:503:25 (node transfers: 2718, worklist size: 11)
richards.js:504:7 (node transfers: 2721, worklist size: 10)
richards.js:501:21 (node transfers: 2734, worklist size: 10)
richards.js:502:7 (node transfers: 2738, worklist size: 10)
richards.js:503:25 (node transfers: 2749, worklist size: 11)
richards.js:504:7 (node transfers: 2752, worklist size: 10)
richards.js:506:12 (node transfers: 2765, worklist size: 9)
richards.js:506:12 (node transfers: 2770, worklist size: 9)
richards.js:508:1 (node transfers: 2771, worklist size: 8)
richards.js:508:1 (node transfers: 2772, worklist size: 7)
richards.js:461:28 (node transfers: 2773, worklist size: 6)
richards.js:462:7 (node transfers: 2775, worklist size: 6)
richards.js:463:9 (node transfers: 2779, worklist size: 7)
richards.js:463:33 (node transfers: 2784, worklist size: 8)
richards.js:463:33 (node transfers: 2788, worklist size: 8)
richards.js:464:13 (node transfers: 2789, worklist size: 8)
richards.js:468:5 (node transfers: 2800, worklist size: 8)
richards.js:469:12 (node transfers: 2807, worklist size: 8)
richards.js:466:12 (node transfers: 2808, worklist size: 7)
richards.js:471:1 (node transfers: 2809, worklist size: 6)
richards.js:471:1 (node transfers: 2810, worklist size: 5)
richards.js:398:1 (node transfers: 2811, worklist size: 4)
richards.js:398:1 (node transfers: 2812, worklist size: 4)
richards.js:255:7 (node transfers: 2813, worklist size: 3)
richards.js:250:10 (node transfers: 2814, worklist size: 3)
richards.js:251:9 (node transfers: 2819, worklist size: 3)
richards.js:251:9 (node transfers: 2823, worklist size: 3)
richards.js:251:5 (node transfers: 2824, worklist size: 3)
richards.js:252:7 (node transfers: 2825, worklist size: 4)
richards.js:254:7 (node transfers: 2831, worklist size: 3)
richards.js:255:25 (node transfers: 2842, worklist size: 3)
richards.js:384:34 (node transfers: 2843, worklist size: 3)
richards.js:386:7 (node transfers: 2845, worklist size: 3)
richards.js:387:14 (node transfers: 2850, worklist size: 4)
richards.js:392:7 (node transfers: 2863, worklist size: 6)
richards.js:395:14 (node transfers: 2866, worklist size: 6)
richards.js:390:7 (node transfers: 2868, worklist size: 5)
richards.js:397:10 (node transfers: 2871, worklist size: 4)
richards.js:397:10 (node transfers: 2876, worklist size: 4)
richards.js:525:29 (node transfers: 2877, worklist size: 6)
richards.js:526:7 (node transfers: 2880, worklist size: 6)
richards.js:527:9 (node transfers: 2884, worklist size: 7)
richards.js:528:7 (node transfers: 2890, worklist size: 9)
richards.js:528:17 (node transfers: 2896, worklist size: 9)
richards.js:528:7 (node transfers: 2897, worklist size: 9)
richards.js:530:7 (node transfers: 2898, worklist size: 8)
richards.js:530:17 (node transfers: 2904, worklist size: 8)
richards.js:530:7 (node transfers: 2905, worklist size: 8)
richards.js:533:7 (node transfers: 2906, worklist size: 7)
richards.js:534:17 (node transfers: 2911, worklist size: 8)
richards.js:537:11 (node transfers: 2920, worklist size: 9)
richards.js:538:13 (node transfers: 2925, worklist size: 9)
richards.js:542:16 (node transfers: 2956, worklist size: 9)
richards.js:550:10 (node transfers: 2957, worklist size: 9)
richards.js:550:10 (node transfers: 2961, worklist size: 9)
richards.js:545:11 (node transfers: 2962, worklist size: 8)
richards.js:547:14 (node transfers: 2976, worklist size: 8)
richards.js:551:1 (node transfers: 2977, worklist size: 7)
richards.js:551:1 (node transfers: 2978, worklist size: 6)
richards.js:490:28 (node transfers: 2979, worklist size: 5)
richards.js:491:7 (node transfers: 2981, worklist size: 5)
richards.js:492:12 (node transfers: 2985, worklist size: 6)
richards.js:494:9 (node transfers: 2989, worklist size: 6)
richards.js:495:7 (node transfers: 2994, worklist size: 7)
richards.js:497:7 (node transfers: 2997, worklist size: 7)
richards.js:492:12 (node transfers: 3000, worklist size: 6)
richards.js:499:5 (node transfers: 3001, worklist size: 6)
richards.js:501:21 (node transfers: 3012, worklist size: 7)
richards.js:502:7 (node transfers: 3016, worklist size: 8)
richards.js:503:25 (node transfers: 3027, worklist size: 9)
richards.js:504:7 (node transfers: 3030, worklist size: 8)
richards.js:506:12 (node transfers: 3043, worklist size: 7)
richards.js:506:12 (node transfers: 3048, worklist size: 7)
richards.js:508:1 (node transfers: 3049, worklist size: 6)
richards.js:508:1 (node transfers: 3050, worklist size: 5)
richards.js:461:28 (node transfers: 3051, worklist size: 4)
richards.js:462:7 (node transfers: 3053, worklist size: 4)
richards.js:463:9 (node transfers: 3057, worklist size: 5)
richards.js:463:33 (node transfers: 3062, worklist size: 6)
richards.js:463:33 (node transfers: 3066, worklist size: 6)
richards.js:464:13 (node transfers: 3067, worklist size: 5)
richards.js:468:5 (node transfers: 3078, worklist size: 5)
richards.js:466:12 (node transfers: 3085, worklist size: 4)
richards.js:471:1 (node transfers: 3086, worklist size: 5)
richards.js:471:1 (node transfers: 3087, worklist size: 4)
richards.js:398:1 (node transfers: 3088, worklist size: 3)
richards.js:258:1 (node transfers: 3089, worklist size: 2)
richards.js:258:1 (node transfers: 3090, worklist size: 2)
richards.js:65:7 (node transfers: 3091, worklist size: 2)
richards.js:66:7 (node transfers: 3097, worklist size: 3)
richards.js:65:3 (node transfers: 3102, worklist size: 2)
richards.js:68:9 (node transfers: 3103, worklist size: 3)
richards.js:70:11 (node transfers: 3119, worklist size: 3)
richards.js:70:5 (node transfers: 3120, worklist size: 3)
richards.js:72:1 (node transfers: 3121, worklist size: 2)
richards.js:72:1 (node transfers: 3122, worklist size: 2)
richards.js:1:1 (node transfers: 3123, worklist size: 2)
richards.js:1:1 (node transfers: 3124, worklist size: 1)
===========  Messages ===========
COUNT:	richards.js:74:13	->	1000.0
EXPECTED_QUEUE_COUNT:	richards.js:83:28	->	2322.0
EXPECTED_HOLD_COUNT:	richards.js:84:27	->	928.0
ID_IDLE:	richards.js:102:21	->	0.0
ID_WORKER:	richards.js:103:21	->	1.0
ID_HANDLER_A:	richards.js:104:21	->	2.0
ID_HANDLER_B:	richards.js:105:21	->	3.0
ID_DEVICE_A:	richards.js:106:21	->	4.0
ID_DEVICE_B:	richards.js:107:21	->	5.0
NUMBER_OF_IDS:	richards.js:108:21	->	6.0
KIND_DEVICE:	richards.js:110:21	->	0.0
KIND_WORK:	richards.js:111:21	->	1.0
Scheduler:	richards.js:149:1	->	[@Scheduler#fun2]
prototype:	richards.js:149:1	->	[@Object#node5]
addIdleTask:	richards.js:149:1	->	[@<anonymous>#fun3]
Scheduler:	richards.js:176:1	->	[@Scheduler#fun2]
prototype:	richards.js:176:1	->	[@Object#node5]
addWorkerTask:	richards.js:176:1	->	[@<anonymous>#fun4]
Scheduler:	richards.js:186:1	->	[@Scheduler#fun2]
prototype:	richards.js:186:1	->	[@Object#node5]
addHandlerTask:	richards.js:186:1	->	[@<anonymous>#fun5]
Scheduler:	richards.js:216:1	->	[@Scheduler#fun2]
prototype:	richards.js:216:1	->	[@Object#node5]
addDeviceTask:	richards.js:216:1	->	[@<anonymous>#fun6]
Scheduler:	richards.js:227:1	->	[@Scheduler#fun2]
prototype:	richards.js:227:1	->	[@Object#node5]
addRunningTask:	richards.js:227:1	->	[@<anonymous>#fun7]
Scheduler:	richards.js:239:1	->	[@Scheduler#fun2]
prototype:	richards.js:239:1	->	[@Object#node5]
addTask:	richards.js:239:1	->	[@<anonymous>#fun8]
Scheduler:	richards.js:248:1	->	[@Scheduler#fun2]
prototype:	richards.js:248:1	->	[@Object#node5]
schedule:	richards.js:248:1	->	[@<anonymous>#fun9]
Scheduler:	richards.js:264:1	->	[@Scheduler#fun2]
prototype:	richards.js:264:1	->	[@Object#node5]
release:	richards.js:264:1	->	[@<anonymous>#fun10]
Scheduler:	richards.js:280:1	->	[@Scheduler#fun2]
prototype:	richards.js:280:1	->	[@Object#node5]
holdCurrent:	richards.js:280:1	->	[@<anonymous>#fun11]
Scheduler:	richards.js:290:1	->	[@Scheduler#fun2]
prototype:	richards.js:290:1	->	[@Object#node5]
suspendCurrent:	richards.js:290:1	->	[@<anonymous>#fun12]
Scheduler:	richards.js:301:1	->	[@Scheduler#fun2]
prototype:	richards.js:301:1	->	[@Object#node5]
queue:	richards.js:301:1	->	[@<anonymous>#fun13]
STATE_RUNNING:	richards.js:336:21	->	0.0
STATE_RUNNABLE:	richards.js:341:22	->	1.0
STATE_SUSPENDED:	richards.js:347:23	->	2.0
STATE_HELD:	richards.js:352:18	->	4.0
STATE_SUSPENDED:	richards.js:354:32	->	2.0
STATE_RUNNABLE:	richards.js:354:50	->	1.0
STATE_SUSPENDED_RUNNABLE:	richards.js:354:32	->	3.0
STATE_HELD:	richards.js:355:23	->	4.0
STATE_NOT_HELD:	richards.js:355:22	->	-5.0
TaskControlBlock:	richards.js:357:1	->	[@TaskControlBlock#fun14]
prototype:	richards.js:357:1	->	[@Object#node33]
setRunning:	richards.js:357:1	->	[@<anonymous>#fun15]
TaskControlBlock:	richards.js:361:1	->	[@TaskControlBlock#fun14]
prototype:	richards.js:361:1	->	[@Object#node33]
markAsNotHeld:	richards.js:361:1	->	[@<anonymous>#fun16]
TaskControlBlock:	richards.js:365:1	->	[@TaskControlBlock#fun14]
prototype:	richards.js:365:1	->	[@Object#node33]
markAsHeld:	richards.js:365:1	->	[@<anonymous>#fun17]
TaskControlBlock:	richards.js:369:1	->	[@TaskControlBlock#fun14]
prototype:	richards.js:369:1	->	[@Object#node33]
isHeldOrSuspended:	richards.js:369:1	->	[@<anonymous>#fun18]
TaskControlBlock:	richards.js:373:1	->	[@TaskControlBlock#fun14]
prototype:	richards.js:373:1	->	[@Object#node33]
markAsSuspended:	richards.js:373:1	->	[@<anonymous>#fun19]
TaskControlBlock:	richards.js:377:1	->	[@TaskControlBlock#fun14]
prototype:	richards.js:377:1	->	[@Object#node33]
markAsRunnable:	richards.js:377:1	->	[@<anonymous>#fun20]
TaskControlBlock:	richards.js:384:1	->	[@TaskControlBlock#fun14]
prototype:	richards.js:384:1	->	[@Object#node33]
run:	richards.js:384:1	->	[@<anonymous>#fun21]
TaskControlBlock:	richards.js:405:1	->	[@TaskControlBlock#fun14]
prototype:	richards.js:405:1	->	[@Object#node33]
checkPriorityAdd:	richards.js:405:1	->	[@<anonymous>#fun22]
TaskControlBlock:	richards.js:416:1	->	[@TaskControlBlock#fun14]
prototype:	richards.js:416:1	->	[@Object#node33]
toString:	richards.js:416:1	->	[@<anonymous>#fun23]
IdleTask:	richards.js:434:1	->	[@IdleTask#fun24]
prototype:	richards.js:434:1	->	[@Object#node40]
run:	richards.js:434:1	->	[@<anonymous>#fun25]
IdleTask:	richards.js:446:1	->	[@IdleTask#fun24]
prototype:	richards.js:446:1	->	[@Object#node40]
toString:	richards.js:446:1	->	[@<anonymous>#fun26]
DeviceTask:	richards.js:461:1	->	[@DeviceTask#fun27]
prototype:	richards.js:461:1	->	[@Object#node41]
run:	richards.js:461:1	->	[@<anonymous>#fun28]
DeviceTask:	richards.js:473:1	->	[@DeviceTask#fun27]
prototype:	richards.js:473:1	->	[@Object#node41]
toString:	richards.js:473:1	->	[@<anonymous>#fun29]
WorkerTask:	richards.js:490:1	->	[@WorkerTask#fun30]
prototype:	richards.js:490:1	->	[@Object#node42]
run:	richards.js:490:1	->	[@<anonymous>#fun31]
WorkerTask:	richards.js:510:1	->	[@WorkerTask#fun30]
prototype:	richards.js:510:1	->	[@Object#node42]
toString:	richards.js:510:1	->	[@<anonymous>#fun32]
HandlerTask:	richards.js:525:1	->	[@HandlerTask#fun33]
prototype:	richards.js:525:1	->	[@Object#node43]
run:	richards.js:525:1	->	[@<anonymous>#fun34]
HandlerTask:	richards.js:553:1	->	[@HandlerTask#fun33]
prototype:	richards.js:553:1	->	[@Object#node43]
toString:	richards.js:553:1	->	[@<anonymous>#fun35]
DATA_SIZE:	richards.js:561:17	->	4.0
Packet:	richards.js:587:1	->	[@Packet#fun36]
prototype:	richards.js:587:1	->	[@Object#node45]
addTo:	richards.js:587:1	->	[@<anonymous>#fun37]
Packet:	richards.js:597:1	->	[@Packet#fun36]
prototype:	richards.js:597:1	->	[@Object#node45]
toString:	richards.js:597:1	->	[@<anonymous>#fun38]
runRichards:	richards.js:605:1	->	[@runRichards#fun1]
Scheduler:	richards.js:42:23	->	[@Scheduler#fun2]
scheduler:	richards.js:42:19	->	[@Object#node276]
scheduler:	richards.js:43:3	->	[@Object#node276]
addIdleTask:	richards.js:43:3	->	[@<anonymous>#fun3]
ID_IDLE:	richards.js:43:25	->	0.0
COUNT:	richards.js:43:43	->	1000.0
Packet:	richards.js:45:19	->	[@Packet#fun36]
ID_WORKER:	richards.js:45:32	->	1.0
KIND_WORK:	richards.js:45:43	->	1.0
queue:	richards.js:45:15	->	[@Object#node290]
Packet:	richards.js:46:15	->	[@Packet#fun36]
queue:	richards.js:46:22	->	[@Object#node290]
ID_WORKER:	richards.js:46:30	->	1.0
KIND_WORK:	richards.js:46:41	->	1.0
queue:	richards.js:46:3	->	[@Object#node296]
scheduler:	richards.js:47:3	->	[@Object#node276]
addWorkerTask:	richards.js:47:3	->	[@<anonymous>#fun4]
ID_WORKER:	richards.js:47:27	->	1.0
queue:	richards.js:47:44	->	[@Object#node296]
Packet:	richards.js:49:15	->	[@Packet#fun36]
ID_DEVICE_A:	richards.js:49:28	->	4.0
KIND_DEVICE:	richards.js:49:41	->	0.0
queue:	richards.js:49:3	->	[@Object#node309]
Packet:	richards.js:50:15	->	[@Packet#fun36]
queue:	richards.js:50:22	->	[@Object#node309]
ID_DEVICE_A:	richards.js:50:30	->	4.0
KIND_DEVICE:	richards.js:50:43	->	0.0
queue:	richards.js:50:3	->	[@Object#node315]
Packet:	richards.js:51:15	->	[@Packet#fun36]
queue:	richards.js:51:22	->	[@Object#node315]
ID_DEVICE_A:	richards.js:51:30	->	4.0
KIND_DEVICE:	richards.js:51:43	->	0.0
queue:	richards.js:51:3	->	[@Object#node321]
scheduler:	richards.js:52:3	->	[@Object#node276]
addHandlerTask:	richards.js:52:3	->	[@<anonymous>#fun5]
ID_HANDLER_A:	richards.js:52:28	->	2.0
queue:	richards.js:52:48	->	[@Object#node321]
Packet:	richards.js:54:15	->	[@Packet#fun36]
ID_DEVICE_B:	richards.js:54:28	->	5.0
KIND_DEVICE:	richards.js:54:41	->	0.0
queue:	richards.js:54:3	->	[@Object#node334]
Packet:	richards.js:55:15	->	[@Packet#fun36]
queue:	richards.js:55:22	->	[@Object#node334]
ID_DEVICE_B:	richards.js:55:30	->	5.0
KIND_DEVICE:	richards.js:55:43	->	0.0
queue:	richards.js:55:3	->	[@Object#node340]
Packet:	richards.js:56:15	->	[@Packet#fun36]
queue:	richards.js:56:22	->	[@Object#node340]
ID_DEVICE_B:	richards.js:56:30	->	5.0
KIND_DEVICE:	richards.js:56:43	->	0.0
queue:	richards.js:56:3	->	[@Object#node346]
scheduler:	richards.js:57:3	->	[@Object#node276]
addHandlerTask:	richards.js:57:3	->	[@<anonymous>#fun5]
ID_HANDLER_B:	richards.js:57:28	->	3.0
queue:	richards.js:57:48	->	[@Object#node346]
scheduler:	richards.js:59:3	->	[@Object#node276]
addDeviceTask:	richards.js:59:3	->	[@<anonymous>#fun6]
ID_DEVICE_A:	richards.js:59:27	->	4.0
scheduler:	richards.js:61:3	->	[@Object#node276]
addDeviceTask:	richards.js:61:3	->	[@<anonymous>#fun6]
ID_DEVICE_B:	richards.js:61:27	->	5.0
scheduler:	richards.js:63:3	->	[@Object#node276]
schedule:	richards.js:63:3	->	[@<anonymous>#fun9]
scheduler:	richards.js:65:7	->	[@Object#node276]
queueCount:	richards.js:65:7	->	UInt
EXPECTED_QUEUE_COUNT:	richards.js:65:31	->	2322.0
scheduler:	richards.js:66:7	->	[@Object#node276]
holdCount:	richards.js:66:7	->	UInt
EXPECTED_HOLD_COUNT:	richards.js:66:30	->	928.0
scheduler:	richards.js:68:51	->	[@Object#node276]
queueCount:	richards.js:68:51	->	UInt
scheduler:	richards.js:69:28	->	[@Object#node276]
holdCount:	richards.js:69:28	->	UInt
msg:	richards.js:68:9	->	Str
Error:	richards.js:70:15	->	[@Error[native]]
msg:	richards.js:70:21	->	Str
queueCount:	richards.js:94:3	->	0.0
holdCount:	richards.js:95:3	->	0.0
Array:	richards.js:96:21	->	[@Array[native]]
NUMBER_OF_IDS:	richards.js:96:27	->	6.0
blocks:	richards.js:96:3	->	[@Array#node415]
list:	richards.js:97:3	->	Null
currentTcb:	richards.js:98:3	->	Null
currentId:	richards.js:99:3	->	Null
id:	richards.js:157:35	->	0.0
contract_addIdleTask_id_value:	richards.js:157:3	->	0.0
priority:	richards.js:158:41	->	0.0
contract_addIdleTask_priority_value:	richards.js:158:3	->	0.0
queue:	richards.js:159:38	->	Null
contract_addIdleTask_queue_value:	richards.js:159:3	->	Null
count:	richards.js:160:38	->	1000.0
contract_addIdleTask_count_value:	richards.js:160:3	->	1000.0
id:	richards.js:162:45	->	0.0
contract_addIdleTask_id_reault:	richards.js:162:3	->	true
priority:	richards.js:163:51	->	0.0
contract_addIdleTask_priority_result:	richards.js:163:3	->	true
queue:	richards.js:164:48	->	Null
contract_addIdleTask_queue_result:	richards.js:164:3	->	true
count:	richards.js:165:48	->	1000.0
contract_addIdleTask_count_result:	richards.js:165:3	->	true
addRunningTask:	richards.js:167:3	->	[@<anonymous>#fun7]
id:	richards.js:167:23	->	0.0
priority:	richards.js:167:27	->	0.0
queue:	richards.js:167:37	->	Null
IdleTask:	richards.js:167:48	->	[@IdleTask#fun24]
count:	richards.js:167:66	->	1000.0
addTask:	richards.js:177:3	->	[@<anonymous>#fun8]
id:	richards.js:177:16	->	1.0
priority:	richards.js:177:20	->	1000.0
queue:	richards.js:177:30	->	[@Object#node296]
WorkerTask:	richards.js:177:41	->	[@WorkerTask#fun30]
ID_HANDLER_A:	richards.js:177:58	->	2.0
id:	richards.js:194:38	->	UInt
contract_addHandlerTask_id_value:	richards.js:194:3	->	UInt
priority:	richards.js:195:44	->	UInt
contract_addHandlerTask_priority_value:	richards.js:195:3	->	UInt
queue:	richards.js:196:41	->	[@Object#node321, @Object#node346]
contract_addHandlerTask_queue_value:	richards.js:196:3	->	[@Object#node321, @Object#node346]
id:	richards.js:198:48	->	UInt
contract_addHandlerTask_id_reault:	richards.js:198:3	->	true
priority:	richards.js:199:54	->	UInt
contract_addHandlerTask_priority_result:	richards.js:199:3	->	true
queue:	richards.js:200:51	->	[@Object#node321, @Object#node346]
contract_addHandlerTask_queue_result:	richards.js:200:3	->	true
id:	richards.js:202:33	->	UInt
contract_special_id_reault:	richards.js:202:3	->	Bool
priority:	richards.js:203:39	->	UInt
contract_special_priority_reault:	richards.js:203:3	->	Bool
id:	richards.js:204:34	->	UInt
contract_special_id_reault2:	richards.js:204:3	->	Bool
priority:	richards.js:205:40	->	UInt
contract_special_priority_reault2:	richards.js:205:3	->	Bool
addTask:	richards.js:207:3	->	[@<anonymous>#fun8]
id:	richards.js:207:16	->	UInt
priority:	richards.js:207:20	->	UInt
queue:	richards.js:207:30	->	[@Object#node321, @Object#node346]
HandlerTask:	richards.js:207:41	->	[@HandlerTask#fun33]
addTask:	richards.js:217:3	->	[@<anonymous>#fun8]
id:	richards.js:217:16	->	UInt
priority:	richards.js:217:20	->	UInt
queue:	richards.js:217:30	->	Null
DeviceTask:	richards.js:217:41	->	[@DeviceTask#fun27]
addTask:	richards.js:228:3	->	[@<anonymous>#fun8]
id:	richards.js:228:16	->	0.0
priority:	richards.js:228:20	->	0.0
queue:	richards.js:228:30	->	Null
task:	richards.js:228:37	->	[@Object#node462]
currentTcb:	richards.js:229:3	->	[@Object#node562]
setRunning:	richards.js:229:3	->	[@<anonymous>#fun15]
TaskControlBlock:	richards.js:240:25	->	[@TaskControlBlock#fun14]
list:	richards.js:240:42	->	Null|[@Object#node562]
id:	richards.js:240:53	->	UInt
priority:	richards.js:240:57	->	UInt
queue:	richards.js:240:67	->	Null|[@Object#node296, @Object#node321, @Object#node346]
task:	richards.js:240:74	->	[@Object#node534, @Object#node522, @Object#node462, @Object#node476]
currentTcb:	richards.js:240:3	->	[@Object#node562]
currentTcb:	richards.js:241:15	->	[@Object#node562]
list:	richards.js:241:3	->	[@Object#node562]
blocks:	richards.js:242:3	->	[@Array#node415]
id:	richards.js:242:15	->	UInt
currentTcb:	richards.js:242:21	->	[@Object#node562]
null:	richards.js:242:3	->	[@Object#node562]
list:	richards.js:249:21	->	[@Object#node562]
currentTcb:	richards.js:249:3	->	[@Object#node562]
currentTcb:	richards.js:250:10	->	Undef|Null|[@Object#node562, *Object#node562]
currentTcb:	richards.js:251:9	->	Undef|Null|[@Object#node562, *Object#node562]
isHeldOrSuspended:	richards.js:251:9	->	[@<anonymous>#fun18]
currentTcb:	richards.js:252:25	->	[@Object#node562, *Object#node562]
link:	richards.js:252:25	->	Null|[*Object#node562]
currentTcb:	richards.js:252:7	->	Null|[*Object#node562]
currentTcb:	richards.js:254:24	->	[@Object#node562, *Object#node562]
id:	richards.js:254:24	->	UInt
currentId:	richards.js:254:7	->	UInt
currentTcb:	richards.js:255:25	->	[@Object#node562, *Object#node562]
run:	richards.js:255:25	->	[@<anonymous>#fun21]
currentTcb:	richards.js:255:7	->	Undef|Null|[@Object#node562, *Object#node562]
blocks:	richards.js:265:13	->	[@Array#node415]
id:	richards.js:265:25	->	UInt
null:	richards.js:265:13	->	Undef|[@Object#node562, *Object#node562]
tcb:	richards.js:265:13	->	Undef|[@Object#node562, *Object#node562]
tcb:	richards.js:266:7	->	Undef|[@Object#node562, *Object#node562]
tcb:	richards.js:266:27	->	Undef|[@Object#node562, *Object#node562]
tcb:	richards.js:267:3	->	Undef|[@Object#node562, *Object#node562]
markAsNotHeld:	richards.js:267:3	->	[@<anonymous>#fun16]
tcb:	richards.js:268:7	->	[@Object#node562, *Object#node562]
priority:	richards.js:268:7	->	UInt
currentTcb:	richards.js:268:22	->	[@Object#node562, *Object#node562]
priority:	richards.js:268:22	->	UInt
tcb:	richards.js:269:12	->	[@Object#node562, *Object#node562]
currentTcb:	richards.js:271:12	->	[@Object#node562, *Object#node562]
holdCount:	richards.js:281:3	->	UInt
currentTcb:	richards.js:282:3	->	[@Object#node562, *Object#node562]
markAsHeld:	richards.js:282:3	->	[@<anonymous>#fun17]
currentTcb:	richards.js:283:10	->	[@Object#node562, *Object#node562]
link:	richards.js:283:10	->	Null|[*Object#node562]
currentTcb:	richards.js:291:3	->	[@Object#node562, *Object#node562]
